trinotate.gene_id	trinotate.gene_ontology_BLASTP
LALB_v3.1_08836	GO:0030136, GO:0015031
LALB_v3.1_08836	GO:0030136, GO:0015031
LALB_v3.1_08836	GO:0030136, GO:0015031
LALB_v3.1_08770	.
LALB_v3.1_08751	GO:0005576, GO:0005509, GO:0004806, GO:0006629
LALB_v3.1_08748	.
LALB_v3.1_08750	GO:0005737, GO:0016604, GO:0005654, GO:0005634, GO:0005524, GO:0046872, GO:0004672, GO:0106310, GO:0004674, GO:0004712, GO:0004713, GO:0030036, GO:0048041, GO:0006468, GO:0007283
LALB_v3.1_08771	.
LALB_v3.1_08833	GO:0005634, GO:0071011, GO:0005681, GO:0089701, GO:0046872, GO:0003729, GO:0008187, GO:0030628, GO:0000398, GO:0000381, GO:0008380
LALB_v3.1_08833	GO:0005634, GO:0071011, GO:0005681, GO:0089701, GO:0046872, GO:0003729, GO:0008187, GO:0030628, GO:0000398, GO:0000381, GO:0008380
LALB_v3.1_08746	.
LALB_v3.1_08807	.
LALB_v3.1_08838	GO:0005576
LALB_v3.1_08838	.
LALB_v3.1_08743	GO:0005829, GO:0016020, GO:0005634, GO:0043186, GO:0005524, GO:0004386, GO:0016787, GO:0046872, GO:0003723, GO:0035194
LALB_v3.1_08805	GO:0005576, GO:0003993
LALB_v3.1_08843	GO:0005634, GO:0005524, GO:0061631, GO:0000209
LALB_v3.1_08822	.
LALB_v3.1_08822	.
LALB_v3.1_08738	GO:0005634, GO:0003700, GO:0000981, GO:0003723, GO:0000977, GO:0061630, GO:0008270, GO:0000122, GO:0051865
LALB_v3.1_08820	.
LALB_v3.1_08821	.
LALB_v3.1_08821	.
LALB_v3.1_08749	GO:0001652, GO:0005730, GO:0016887, GO:0005525, GO:0003924, GO:0042127, GO:0040014, GO:0042273
LALB_v3.1_08785	GO:0016602, GO:0005634, GO:0003713, GO:0045944
LALB_v3.1_08794	GO:0035578, GO:0005768, GO:0070062, GO:0005576, GO:0005615, GO:0005667, GO:0003714, GO:0006914, GO:0006897, GO:0007042, GO:0006357
LALB_v3.1_08814	GO:0016020, GO:0022857, GO:0006915, GO:0006811
LALB_v3.1_08814	GO:0016020, GO:0022857, GO:0006915, GO:0006811
LALB_v3.1_08787	GO:0005962, GO:0005759, GO:0005739, GO:0005730, GO:0005524, GO:0004449, GO:0000287, GO:0051287, GO:0005975, GO:0006102, GO:0006099
LALB_v3.1_08764	GO:0001669, GO:0005794, GO:0016020, GO:0048471, GO:0005802
LALB_v3.1_08839	GO:0016323, GO:0005923, GO:0005911, GO:0097025, GO:0043005, GO:0098839, GO:0098793, GO:0045202, GO:0097016, GO:0006887, GO:0045199, GO:0007269, GO:1903361, GO:0015031
LALB_v3.1_08839	GO:0016323, GO:0005923, GO:0005911, GO:0097025, GO:0043005, GO:0098839, GO:0098793, GO:0045202, GO:0097016, GO:0006887, GO:0045199, GO:0007269, GO:1903361, GO:0015031
LALB_v3.1_08772	.
LALB_v3.1_08739	GO:0005615, GO:0030414, GO:0004867, GO:0019731, GO:0045087
LALB_v3.1_08752	GO:0005762, GO:0005739, GO:0003735, GO:0032543, GO:0006412
LALB_v3.1_08768	.
LALB_v3.1_08768	.
LALB_v3.1_08782	GO:0005829, GO:0005739, GO:0051539, GO:0046872, GO:0035597, GO:0000079
LALB_v3.1_08818	GO:0098556, GO:0022626, GO:0022627, GO:0042788, GO:0003729, GO:0003735, GO:0002181
LALB_v3.1_08798	.
LALB_v3.1_08757	GO:0016020, GO:0009922, GO:0030497, GO:0034625, GO:0034626, GO:0019367, GO:0001676, GO:0030148, GO:0042761
LALB_v3.1_08775	GO:0005634, GO:0051575, GO:0005524, GO:0003677, GO:0003887, GO:0016787, GO:0017116, GO:0071897, GO:0000731, GO:0097681, GO:1901255, GO:0031297
LALB_v3.1_08777	.
LALB_v3.1_08777	GO:0008083
LALB_v3.1_08755	GO:0000785, GO:0005829, GO:0005730, GO:0005654, GO:0005634, GO:0032991, GO:0097718, GO:0003677, GO:0004520, GO:0004536, GO:0019899, GO:0042802, GO:0019904, GO:0030263, GO:0006309, GO:0006308, GO:1902511
LALB_v3.1_08801	.
LALB_v3.1_08800	.
LALB_v3.1_08793	GO:0005801, GO:0000139, GO:0017119, GO:0033227, GO:0006888, GO:0006891, GO:0006886, GO:0007112
LALB_v3.1_08813	GO:0005576
LALB_v3.1_08766	.
LALB_v3.1_08766	.
LALB_v3.1_08763	GO:0071013, GO:0071011, GO:0030532, GO:0005686, GO:0030620, GO:0006325, GO:0000278, GO:0000398, GO:0007283
LALB_v3.1_08816	GO:0005764, GO:0005773, GO:0004565, GO:0005975
LALB_v3.1_08796	GO:0005737, GO:0005874, GO:0005635, GO:0005640, GO:0048471, GO:0019894, GO:0001745, GO:0042051, GO:0007010, GO:0060361, GO:0007523, GO:0031887, GO:0006869, GO:0040011, GO:0035149, GO:0061024, GO:0034453, GO:0045855, GO:0007097, GO:0051647, GO:0006997, GO:0032386, GO:0035239
LALB_v3.1_08803	GO:0005576, GO:0052689, GO:0016042
LALB_v3.1_08803	GO:0005576, GO:0004453
LALB_v3.1_08745	GO:0005874, GO:0005739, GO:0005524, GO:0046872, GO:0008017, GO:0003777, GO:0007018, GO:0031347
LALB_v3.1_08745	GO:0005874, GO:0005739, GO:0005524, GO:0046872, GO:0008017, GO:0003777, GO:0007018, GO:0031347
LALB_v3.1_08747	GO:0016020, GO:0005886, GO:0008188, GO:0005000, GO:0018990, GO:0007186, GO:0007218
LALB_v3.1_08747	GO:0016020, GO:0005886, GO:0008188, GO:0005000, GO:0018990, GO:0007186, GO:0007218
LALB_v3.1_08806	GO:0005923, GO:0005901, GO:0071944, GO:0005737, GO:0005789, GO:0016328, GO:0016020, GO:0048471, GO:0005886, GO:0042383, GO:0030552, GO:0005198, GO:0090136, GO:0003201, GO:0090132, GO:0007507, GO:0040017, GO:0001921, GO:0051260, GO:0008360, GO:0043087, GO:0042391, GO:0002931, GO:0007519, GO:0051146, GO:0034446, GO:0016192
LALB_v3.1_08760	.
LALB_v3.1_08811	.
LALB_v3.1_08811	.
LALB_v3.1_08791	.
LALB_v3.1_08790	GO:0005634, GO:0004879, GO:0000978, GO:0008270, GO:0048856, GO:0030154, GO:0000122
LALB_v3.1_08790	GO:0005634, GO:0004879, GO:0000978, GO:0008270, GO:0048856, GO:0030154, GO:0000122
LALB_v3.1_08790	GO:0005634, GO:0004879, GO:0000978, GO:0008270, GO:0048856, GO:0030154, GO:0000122
LALB_v3.1_08810	GO:0005654, GO:0035861, GO:0005686, GO:0005684, GO:0140463, GO:0160004, GO:0003723, GO:0000724, GO:0000398, GO:1990166, GO:1903241
LALB_v3.1_08845	.
LALB_v3.1_08761	GO:0005789, GO:0009922, GO:0006633
LALB_v3.1_08737	.
LALB_v3.1_08824	GO:0046872, GO:0016791, GO:0033883
LALB_v3.1_08735	.
LALB_v3.1_08835	GO:0005886, GO:0050896, GO:0007608
LALB_v3.1_08724	.
LALB_v3.1_08724	.
LALB_v3.1_08808	.
LALB_v3.1_08789	GO:0005604, GO:0005588, GO:0062023, GO:0005788, GO:0005576, GO:0005615, GO:0030020, GO:0008201, GO:0005178, GO:0046872, GO:0048407, GO:0043394, GO:0001568, GO:0007155, GO:0016477, GO:0032964, GO:0030199, GO:0048592, GO:0003007, GO:0045112, GO:1903225, GO:0051128, GO:0043588, GO:0097435, GO:0035989, GO:0035313
LALB_v3.1_08837	GO:0005737, GO:0005524, GO:0004694, GO:0106310, GO:0140468, GO:0140467, GO:0017148
LALB_v3.1_08759	GO:0005789, GO:0009922, GO:0006633
LALB_v3.1_08828	GO:0005783, GO:0005741, GO:0009505, GO:0009536, GO:0004128, GO:0022900
LALB_v3.1_08779	.
LALB_v3.1_08732	GO:0005848, GO:0005654, GO:0003723, GO:0031124
LALB_v3.1_08804	GO:0042383, GO:0030552, GO:0007507, GO:0042391, GO:0007519, GO:0051146
LALB_v3.1_08832	GO:0005677, GO:0031011, GO:0016363, GO:0005654, GO:0005634, GO:0031519, GO:0005667, GO:0003682, GO:0000987, GO:0003677, GO:0001228, GO:0000981, GO:0140297, GO:0001217, GO:0001227, GO:0000400, GO:0046872, GO:0003723, GO:0000978, GO:1990837, GO:0046332, GO:0000976, GO:0009952, GO:0030183, GO:0048593, GO:0071347, GO:0034644, GO:0006338, GO:0006974, GO:0000724, GO:0071707, GO:0061052, GO:0010629, GO:0032688, GO:1902894, GO:0000122, GO:0045739, GO:0045893, GO:0010628, GO:1904507, GO:0045944, GO:0051726, GO:0033044, GO:0006282, GO:0006275, GO:0060382, GO:0045995, GO:0006357, GO:0034696, GO:0010225, GO:0006403, GO:0007283, GO:0000723
LALB_v3.1_08832	GO:0005677, GO:0031011, GO:0016363, GO:0005654, GO:0005634, GO:0031519, GO:0005667, GO:0003682, GO:0000987, GO:0003677, GO:0001228, GO:0000981, GO:0140297, GO:0001217, GO:0001227, GO:0000400, GO:0046872, GO:0003723, GO:0000978, GO:1990837, GO:0046332, GO:0000976, GO:0009952, GO:0030183, GO:0048593, GO:0071347, GO:0034644, GO:0006338, GO:0006974, GO:0000724, GO:0071707, GO:0061052, GO:0010629, GO:0032688, GO:1902894, GO:0000122, GO:0045739, GO:0045893, GO:0010628, GO:1904507, GO:0045944, GO:0051726, GO:0033044, GO:0006282, GO:0006275, GO:0060382, GO:0045995, GO:0006357, GO:0034696, GO:0010225, GO:0006403, GO:0007283, GO:0000723
LALB_v3.1_08832	GO:0005677, GO:0031011, GO:0016363, GO:0005654, GO:0005634, GO:0031519, GO:0005667, GO:0003682, GO:0000987, GO:0003677, GO:0001228, GO:0000981, GO:0140297, GO:0001217, GO:0001227, GO:0000400, GO:0046872, GO:0003723, GO:0000978, GO:1990837, GO:0046332, GO:0000976, GO:0009952, GO:0030183, GO:0048593, GO:0071347, GO:0034644, GO:0006338, GO:0006974, GO:0000724, GO:0071707, GO:0061052, GO:0010629, GO:0032688, GO:1902894, GO:0000122, GO:0045739, GO:0045893, GO:0010628, GO:1904507, GO:0045944, GO:0051726, GO:0033044, GO:0006282, GO:0006275, GO:0060382, GO:0045995, GO:0006357, GO:0034696, GO:0010225, GO:0006403, GO:0007283, GO:0000723
LALB_v3.1_08832	GO:0005677, GO:0031011, GO:0016363, GO:0005654, GO:0005634, GO:0031519, GO:0005667, GO:0003682, GO:0000987, GO:0003677, GO:0001228, GO:0000981, GO:0140297, GO:0001217, GO:0001227, GO:0000400, GO:0046872, GO:0003723, GO:0000978, GO:1990837, GO:0046332, GO:0000976, GO:0009952, GO:0030183, GO:0048593, GO:0071347, GO:0034644, GO:0006338, GO:0006974, GO:0000724, GO:0071707, GO:0061052, GO:0010629, GO:0032688, GO:1902894, GO:0000122, GO:0045739, GO:0045893, GO:0010628, GO:1904507, GO:0045944, GO:0051726, GO:0033044, GO:0006282, GO:0006275, GO:0060382, GO:0045995, GO:0006357, GO:0034696, GO:0010225, GO:0006403, GO:0007283, GO:0000723
LALB_v3.1_08728	.
LALB_v3.1_08728	.
LALB_v3.1_08723	.
LALB_v3.1_08742	GO:0005783, GO:0005788, GO:0043231, GO:0005739, GO:0016222, GO:0042802, GO:0005506, GO:0031418, GO:0004656, GO:0030199
LALB_v3.1_08726	.
LALB_v3.1_08826	GO:0005829, GO:0070062, GO:0005654, GO:0004033, GO:0050661, GO:0004757, GO:0006809, GO:0006729
LALB_v3.1_08842	GO:0060170, GO:0035869, GO:0036038, GO:0060271, GO:0032880, GO:0007224
LALB_v3.1_08823	GO:0005737, GO:0004239, GO:0046872, GO:0070006, GO:0006508
LALB_v3.1_08823	GO:0005737, GO:0004239, GO:0046872, GO:0070006, GO:0006508
LALB_v3.1_08778	GO:1990246, GO:0005509, GO:0036444, GO:0051560
LALB_v3.1_08778	GO:0005743, GO:1990246, GO:0005509, GO:0036444, GO:0051560
LALB_v3.1_08778	GO:0005743, GO:1990246, GO:0005509, GO:0036444, GO:0051560
LALB_v3.1_08740	GO:0005829, GO:0016020, GO:0005886, GO:0042802, GO:0036312, GO:0005102, GO:0051897, GO:0050727, GO:0034134, GO:0034142, GO:0034154, GO:0034162
LALB_v3.1_08740	GO:0005829, GO:0016020, GO:0005886, GO:0042802, GO:0036312, GO:0005102, GO:0051897, GO:0050727, GO:0034134, GO:0034142, GO:0034154, GO:0034162
LALB_v3.1_08758	GO:0005789, GO:0009922, GO:0006633
LALB_v3.1_08741	GO:0005737, GO:0005829, GO:0051087, GO:0051082, GO:0051085
LALB_v3.1_08741	GO:0005737, GO:0005829, GO:0051087, GO:0051082, GO:0051085
LALB_v3.1_08829	.
LALB_v3.1_08817	.
LALB_v3.1_08729	.
LALB_v3.1_08729	.
LALB_v3.1_08797	GO:0030424, GO:0005615, GO:0043204, GO:0005509, GO:0004222, GO:0008270, GO:0007411, GO:0007415, GO:0009953, GO:0008586, GO:0008045, GO:0032927, GO:0030513, GO:0016485
LALB_v3.1_08765	GO:0009925, GO:0005783, GO:0016020, GO:0005886, GO:0047676, GO:0015225, GO:0015562, GO:0015245, GO:0042802, GO:0005324, GO:0004467, GO:0000166, GO:1901480, GO:0090434, GO:0043539, GO:0031957, GO:0033211, GO:1905135, GO:0015878, GO:0032049, GO:0140115, GO:0044381, GO:1990379, GO:0015911, GO:0044539, GO:0015909, GO:0001579, GO:0071072, GO:0006654, GO:0006656, GO:0006646, GO:0006655, GO:0006661, GO:0006659, GO:0031652, GO:0010867, GO:0009409, GO:0032868, GO:0150104
LALB_v3.1_08841	.
LALB_v3.1_08841	.
LALB_v3.1_08840	GO:0005737, GO:0001673, GO:0005672, GO:0140223, GO:0000979, GO:0016251, GO:0001675, GO:0006352, GO:0006235, GO:0007289
LALB_v3.1_08767	.
LALB_v3.1_08784	GO:0005829, GO:0005739, GO:0051539, GO:0046872, GO:0035597, GO:0000079
LALB_v3.1_08815	.
LALB_v3.1_08795	GO:0005634, GO:0003700, GO:0000981, GO:0046982, GO:0000977, GO:0043565, GO:0048736, GO:0007425, GO:0072175, GO:0007443, GO:0007424, GO:0045944, GO:0006357, GO:0007431, GO:0007435, GO:0035277, GO:0035202
LALB_v3.1_08795	GO:0005634, GO:0003700, GO:0000981, GO:0046982, GO:0000977, GO:0043565, GO:0048736, GO:0007425, GO:0072175, GO:0007443, GO:0007424, GO:0045944, GO:0006357, GO:0007431, GO:0007435, GO:0035277, GO:0035202
LALB_v3.1_08795	GO:0005634, GO:0003700, GO:0000981, GO:0046982, GO:0000977, GO:0043565, GO:0048736, GO:0007425, GO:0072175, GO:0007443, GO:0007424, GO:0045944, GO:0006357, GO:0007431, GO:0007435, GO:0035277, GO:0035202
LALB_v3.1_08731	GO:0005737, GO:0030681, GO:0005655, GO:0005730, GO:0005634, GO:0000172, GO:0004526, GO:0033204, GO:0006364, GO:0001682, GO:0008033
LALB_v3.1_08731	GO:0005737, GO:0030681, GO:0005655, GO:0005730, GO:0005634, GO:0000172, GO:0004526, GO:0033204, GO:0006364, GO:0001682, GO:0008033
LALB_v3.1_08730	.
LALB_v3.1_08730	.
LALB_v3.1_08753	GO:0005765, GO:0015171, GO:0015184, GO:0015293, GO:0003333, GO:0015811
LALB_v3.1_08753	GO:0005765, GO:0015171, GO:0015184, GO:0015293, GO:0003333, GO:0015811
LALB_v3.1_08830	GO:0005789, GO:0061513, GO:0008643, GO:0015760, GO:0035435
LALB_v3.1_08830	GO:0005789, GO:0061513, GO:0008643, GO:0015760, GO:0035435
LALB_v3.1_08776	GO:0000786, GO:0005634, GO:0003677, GO:0046982, GO:0030527
LALB_v3.1_08831	GO:0070765, GO:0005770, GO:0055037, GO:0034205, GO:0006509, GO:0007220, GO:0035333, GO:0007219, GO:0010950, GO:0016485
LALB_v3.1_08773	GO:0005576, GO:0003993
LALB_v3.1_08773	GO:0005576, GO:0003993
LALB_v3.1_08756	GO:0005789, GO:0009922, GO:0006633
LALB_v3.1_08786	GO:0000785, GO:0010369, GO:0000775, GO:0000781, GO:0001939, GO:0000792, GO:0043231, GO:0001940, GO:0016604, GO:0005654, GO:0005634, GO:0005721, GO:0090734, GO:0005819, GO:0003682, GO:0003677, GO:0019899, GO:1990226, GO:0042802, GO:0035064, GO:0060090, GO:0006325, GO:0006974, GO:0000122
LALB_v3.1_08783	.
LALB_v3.1_08754	.
LALB_v3.1_08774	GO:0005847, GO:0004534, GO:0046872, GO:0003723, GO:0004521, GO:0006398, GO:0006378
LALB_v3.1_08809	GO:0005634, GO:0003677, GO:0003713, GO:0007049, GO:0090254, GO:0001745, GO:0016204, GO:0006260, GO:0007451, GO:0007482, GO:0007480, GO:0007476, GO:0045944, GO:0042127, GO:0007346, GO:0006357, GO:0007525, GO:0035220, GO:0048190, GO:0007472, GO:0007473
LALB_v3.1_08809	GO:0005634, GO:0003677, GO:0003713, GO:0007049, GO:0090254, GO:0001745, GO:0016204, GO:0006260, GO:0007451, GO:0007482, GO:0007480, GO:0007476, GO:0045944, GO:0042127, GO:0007346, GO:0006357, GO:0007525, GO:0035220, GO:0048190, GO:0007472, GO:0007473
LALB_v3.1_08762	GO:0005743, GO:0005758, GO:0005747, GO:0005739, GO:0008137, GO:0009060, GO:0032981, GO:0042776
LALB_v3.1_08762	GO:0005743, GO:0005758, GO:0005747, GO:0005739, GO:0008137, GO:0009060, GO:0032981, GO:0042776
LALB_v3.1_08788	GO:0005634, GO:0005524, GO:0016887, GO:0003723, GO:0003724, GO:0097065, GO:0006364
LALB_v3.1_08788	GO:0005634, GO:0005524, GO:0016887, GO:0003723, GO:0003724, GO:0097065, GO:0006364
LALB_v3.1_08812	GO:0005813, GO:0036064, GO:0005737, GO:0005794, GO:0001750, GO:0036126, GO:0005085, GO:0003723, GO:0061630, GO:0060271, GO:0006886, GO:0042073, GO:0016567, GO:0050896, GO:0006511, GO:0007601
LALB_v3.1_08792	GO:0005737, GO:0022625, GO:0022626, GO:0005730, GO:0003735, GO:0002181
LALB_v3.1_07812	GO:0042995, GO:0005794, GO:0000139, GO:0042734, GO:0045202, GO:0008021, GO:0016409, GO:0019706, GO:0007268, GO:0050714, GO:0018345, GO:0007283, GO:0016079
LALB_v3.1_07812	GO:0042995, GO:0005794, GO:0000139, GO:0042734, GO:0045202, GO:0008021, GO:0016409, GO:0019706, GO:0007268, GO:0050714, GO:0018345, GO:0007283, GO:0016079
LALB_v3.1_07691	.
LALB_v3.1_07533	GO:0016020, GO:0046872, GO:0016491
LALB_v3.1_07690	GO:0080008, GO:0005737, GO:0005829, GO:0005925, GO:0005654, GO:0005634, GO:0030374, GO:0045944, GO:0016567
LALB_v3.1_07690	GO:0080008, GO:0005737, GO:0005829, GO:0005925, GO:0005654, GO:0005634, GO:0030374, GO:0045944, GO:0016567
LALB_v3.1_07935	GO:0030424, GO:1904115, GO:0043194, GO:0009925, GO:0016323, GO:0009986, GO:0043034, GO:0030425, GO:0014704, GO:0016328, GO:0005764, GO:0016020, GO:0031594, GO:0033268, GO:0033270, GO:0005886, GO:0045211, GO:0042383, GO:0016529, GO:0014731, GO:0045202, GO:0030315, GO:0030018, GO:0045296, GO:0008092, GO:0140031, GO:0030674, GO:0030507, GO:0005200, GO:0044325, GO:0008089, GO:0061564, GO:0007411, GO:0007409, GO:0071286, GO:0045162, GO:0045184, GO:0030951, GO:0043001, GO:0010960, GO:0032507, GO:0072660, GO:0071709, GO:0000281, GO:1902260, GO:0045806, GO:0007528, GO:0019228, GO:0007009, GO:0045760, GO:2001259, GO:0010650, GO:0010628, GO:0034112, GO:1900827, GO:0045838, GO:1901224, GO:0090314, GO:2000651, GO:0010765, GO:0099612, GO:0072659, GO:0043266, GO:1903533, GO:0007165, GO:0050808
LALB_v3.1_07935	GO:0030424, GO:1904115, GO:0043194, GO:0009925, GO:0016323, GO:0009986, GO:0043034, GO:0030425, GO:0014704, GO:0016328, GO:0005764, GO:0016020, GO:0031594, GO:0033268, GO:0033270, GO:0005886, GO:0045211, GO:0042383, GO:0016529, GO:0014731, GO:0045202, GO:0030315, GO:0030018, GO:0045296, GO:0008092, GO:0140031, GO:0030674, GO:0030507, GO:0005200, GO:0044325, GO:0008089, GO:0061564, GO:0007411, GO:0007409, GO:0071286, GO:0045162, GO:0045184, GO:0030951, GO:0043001, GO:0010960, GO:0032507, GO:0072660, GO:0071709, GO:0000281, GO:1902260, GO:0045806, GO:0007528, GO:0019228, GO:0007009, GO:0045760, GO:2001259, GO:0010650, GO:0010628, GO:0034112, GO:1900827, GO:0045838, GO:1901224, GO:0090314, GO:2000651, GO:0010765, GO:0099612, GO:0072659, GO:0043266, GO:1903533, GO:0007165, GO:0050808
LALB_v3.1_07935	GO:0030424, GO:1904115, GO:0043194, GO:0009925, GO:0016323, GO:0009986, GO:0043034, GO:0030425, GO:0014704, GO:0016328, GO:0005764, GO:0016020, GO:0031594, GO:0033268, GO:0033270, GO:0005886, GO:0045211, GO:0042383, GO:0016529, GO:0014731, GO:0045202, GO:0030315, GO:0030018, GO:0045296, GO:0008092, GO:0140031, GO:0030674, GO:0030507, GO:0005200, GO:0044325, GO:0008089, GO:0061564, GO:0007411, GO:0007409, GO:0071286, GO:0045162, GO:0045184, GO:0030951, GO:0043001, GO:0010960, GO:0032507, GO:0072660, GO:0071709, GO:0000281, GO:1902260, GO:0045806, GO:0007528, GO:0019228, GO:0007009, GO:0045760, GO:2001259, GO:0010650, GO:0010628, GO:0034112, GO:1900827, GO:0045838, GO:1901224, GO:0090314, GO:2000651, GO:0010765, GO:0099612, GO:0072659, GO:0043266, GO:1903533, GO:0007165, GO:0050808
LALB_v3.1_07935	GO:0030424, GO:1904115, GO:0043194, GO:0009925, GO:0016323, GO:0009986, GO:0043034, GO:0030425, GO:0014704, GO:0016328, GO:0005764, GO:0016020, GO:0031594, GO:0033268, GO:0033270, GO:0005886, GO:0045211, GO:0042383, GO:0016529, GO:0014731, GO:0045202, GO:0030315, GO:0030018, GO:0045296, GO:0008092, GO:0140031, GO:0030674, GO:0030507, GO:0005200, GO:0044325, GO:0008089, GO:0061564, GO:0007411, GO:0007409, GO:0071286, GO:0045162, GO:0045184, GO:0030951, GO:0043001, GO:0010960, GO:0032507, GO:0072660, GO:0071709, GO:0000281, GO:1902260, GO:0045806, GO:0007528, GO:0019228, GO:0007009, GO:0045760, GO:2001259, GO:0010650, GO:0010628, GO:0034112, GO:1900827, GO:0045838, GO:1901224, GO:0090314, GO:2000651, GO:0010765, GO:0099612, GO:0072659, GO:0043266, GO:1903533, GO:0007165, GO:0050808
LALB_v3.1_07935	GO:0030424, GO:1904115, GO:0043194, GO:0009925, GO:0016323, GO:0009986, GO:0043034, GO:0030425, GO:0014704, GO:0016328, GO:0005764, GO:0016020, GO:0031594, GO:0033268, GO:0033270, GO:0005886, GO:0045211, GO:0042383, GO:0016529, GO:0014731, GO:0045202, GO:0030315, GO:0030018, GO:0045296, GO:0008092, GO:0140031, GO:0030674, GO:0030507, GO:0005200, GO:0044325, GO:0008089, GO:0061564, GO:0007411, GO:0007409, GO:0071286, GO:0045162, GO:0045184, GO:0030951, GO:0043001, GO:0010960, GO:0032507, GO:0072660, GO:0071709, GO:0000281, GO:1902260, GO:0045806, GO:0007528, GO:0019228, GO:0007009, GO:0045760, GO:2001259, GO:0010650, GO:0010628, GO:0034112, GO:1900827, GO:0045838, GO:1901224, GO:0090314, GO:2000651, GO:0010765, GO:0099612, GO:0072659, GO:0043266, GO:1903533, GO:0007165, GO:0050808
LALB_v3.1_07548	GO:0005794, GO:0000139, GO:0005795, GO:0030246, GO:0046872, GO:0004653, GO:0009312, GO:0006493, GO:0018243
LALB_v3.1_07924	GO:0045177, GO:0005911, GO:0005813, GO:0098683, GO:0060091, GO:0001917, GO:0098684, GO:0005886, GO:0032420, GO:0032426, GO:0045202, GO:0005509, GO:0008344, GO:0060088, GO:0006816, GO:0098609, GO:0050957, GO:0007156, GO:0042491, GO:0048839, GO:0042472, GO:0060122, GO:0007626, GO:0045494, GO:0051480, GO:0060013, GO:0050953, GO:0007605
LALB_v3.1_07924	GO:0045177, GO:0005911, GO:0005813, GO:0098683, GO:0060091, GO:0001917, GO:0098684, GO:0005886, GO:0032420, GO:0032426, GO:0045202, GO:0005509, GO:0008344, GO:0060088, GO:0006816, GO:0098609, GO:0050957, GO:0007156, GO:0042491, GO:0048839, GO:0042472, GO:0060122, GO:0007626, GO:0045494, GO:0051480, GO:0060013, GO:0050953, GO:0007605
LALB_v3.1_07712	GO:0005694, GO:0005829, GO:0005634, GO:0000981, GO:0046982, GO:0000977, GO:0045893, GO:0006357, GO:0042594, GO:0006986, GO:0038202
LALB_v3.1_07712	GO:0005694, GO:0005829, GO:0005634, GO:0000981, GO:0046982, GO:0000977, GO:0045893, GO:0006357, GO:0042594, GO:0006986, GO:0038202
LALB_v3.1_07546	.
LALB_v3.1_07689	GO:0030424, GO:0005737, GO:0030425, GO:0043005, GO:0045211, GO:0048786, GO:0005524, GO:0005516, GO:0004683, GO:0106310, GO:0004674, GO:0009267, GO:0007268, GO:0007619, GO:0007611, GO:0007616, GO:0008049, GO:2001234, GO:0001818, GO:0010888, GO:0007528, GO:1990443, GO:0032226, GO:0006468, GO:0051489, GO:0060278, GO:0008582
LALB_v3.1_07689	GO:0030424, GO:0005737, GO:0030425, GO:0043005, GO:0045211, GO:0048786, GO:0005524, GO:0005516, GO:0004683, GO:0106310, GO:0004674, GO:0009267, GO:0007268, GO:0007619, GO:0007611, GO:0007616, GO:0008049, GO:2001234, GO:0001818, GO:0010888, GO:0007528, GO:1990443, GO:0032226, GO:0006468, GO:0051489, GO:0060278, GO:0008582
LALB_v3.1_07689	GO:0030424, GO:0005737, GO:0030425, GO:0043005, GO:0045211, GO:0048786, GO:0005524, GO:0005516, GO:0004683, GO:0106310, GO:0004674, GO:0009267, GO:0007268, GO:0007619, GO:0007611, GO:0007616, GO:0008049, GO:2001234, GO:0001818, GO:0010888, GO:0007528, GO:1990443, GO:0032226, GO:0006468, GO:0051489, GO:0060278, GO:0008582
LALB_v3.1_07689	GO:0030424, GO:0005737, GO:0030425, GO:0043005, GO:0045211, GO:0048786, GO:0005524, GO:0005516, GO:0004683, GO:0106310, GO:0004674, GO:0009267, GO:0007268, GO:0007619, GO:0007611, GO:0007616, GO:0008049, GO:2001234, GO:0001818, GO:0010888, GO:0007528, GO:1990443, GO:0032226, GO:0006468, GO:0051489, GO:0060278, GO:0008582
